Date,Opponent,Score,DR,A%,DF%,1stIn,1st%,2nd%,Player,Ret_TPW,Ret_RPW,Ret_vA%,Ret_v1st%,Ret_v2nd%,Ret_BPCnv,Ret_Time,Total_Games,Surface_Carpet,Surface_Clay,Surface_Grass,Surface_Hard,Rd_BR,Rd_F,Rd_Q1,Rd_Q2,Rd_Q3,Rd_QF,Rd_R128,Rd_R16,Rd_R32,Rd_R64,Rd_RR,Rd_SF
2015-05-24,Thiemo De Bakker,6-4 7-5,1.47,3.4%,0.017,0.61,0.75,0.7829999999999999,Roberto Carballes Baena,0.544,0.348,0.061,0.281,0.41200000000000003,0.5,1.37,22,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2015-05-24,Peter Gojowczyk,3-6 6-4 6-2,1.25,1.2%,0.025,0.667,0.611,0.48100000000000004,Roberto Carballes Baena,0.5529999999999999,0.5379999999999999,0.0,0.489,0.606,0.78,1.87,27,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2015-05-24,Dusan Lajovic,6-3 6-4 5-7 6-3,1.17,8.4%,0.069,0.435,0.7020000000000001,0.514,Stan Wawrinka,0.534,0.474,0.023,0.41600000000000004,0.5539999999999999,0.4,2.6,40,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2015-05-24,Marsel Ilhan,6-3 6-2 6-3,1.52,11.6%,0.057999999999999996,0.581,0.78,0.583,Stan Wawrinka,0.5710000000000001,0.45799999999999996,0.063,0.35,0.639,0.38,1.6,26,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015-05-24,Victor Hanescu,6-1 6-2,2.35,4.9%,0.073,0.561,0.9129999999999999,0.611,Kyle Edmund,0.619,0.516,0.0,0.48,0.643,0.29,1.12,15,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2015-05-24,Adrian Menendez Maceiras,7-5 6-4,0.84,5.3%,0.018000000000000002,0.614,0.743,0.545,Nicolas Jarry,0.46299999999999997,0.281,0.016,0.265,0.33299999999999996,0.33,1.32,22,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2015-05-24,Adrian Menendez Maceiras,6-1 6-4,1.47,3.8%,0.038,0.615,0.6559999999999999,0.7,Kyle Edmund,0.58,0.479,0.021,0.429,0.615,1.0,1.03,17,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2015-05-24,Stephane Robert,2-6 6-4 6-3 5-7 6-2,1.05,5.0%,0.013000000000000001,0.588,0.628,0.47,Kyle Edmund,0.513,0.45799999999999996,0.049,0.341,0.613,0.6,2.95,47,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015-05-24,Laslo Djere,6-4 6-4,1.21,1.4%,0.013999999999999999,0.609,0.7140000000000001,0.40700000000000003,Nikoloz Basilashvili,0.544,0.493,0.06,0.43200000000000005,0.5670000000000001,0.38,1.28,20,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2015-05-24,Bjorn Fratangelo,6-1 6-7(9) 6-3,1.05,5.1%,0.026000000000000002,0.6920000000000001,0.691,0.47200000000000003,Nikoloz Basilashvili,0.53,0.395,0.0,0.39,0.409,0.62,1.77,29,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2015-05-24,Jared Donaldson,6-2 4-6 6-2,1.33,3.9%,0.013000000000000001,0.711,0.7040000000000001,0.5,Nikoloz Basilashvili,0.561,0.47200000000000003,0.042,0.425,0.531,0.75,1.58,26,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2015-05-24,Thanasi Kokkinakis,3-6 6-4 7-6(4) 6-2,0.8,4.3%,0.057,0.636,0.596,0.47100000000000003,Nikoloz Basilashvili,0.462,0.361,0.12300000000000001,0.24,0.5529999999999999,0.33,2.92,40,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015-05-24,Stan Wawrinka,4-6 6-4 6-3 6-4,0.8,4.7%,0.0,0.648,0.627,0.5329999999999999,Novak Djokovic,0.461,0.325,0.071,0.23800000000000002,0.5,0.2,3.2,39,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2015-05-24,Roger Federer,6-4 6-3 7-6(4),1.53,4.3%,0.0,0.5429999999999999,0.88,0.619,Stan Wawrinka,0.544,0.366,0.063,0.324,0.439,0.38,2.15,32,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2015-05-24,Jo Wilfried Tsonga,6-3 6-7(1) 7-6(3) 6-4,1.03,9.6%,0.038,0.522,0.7559999999999999,0.5870000000000001,Stan Wawrinka,0.51,0.33299999999999996,0.054000000000000006,0.284,0.444,0.2,3.77,45,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2015-05-24,Steve Johnson,6-4 6-3 6-2,1.83,10.5%,0.0,0.539,0.927,0.6,Stan Wawrinka,0.591,0.41,0.051,0.271,0.633,0.44,1.48,27,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2015-05-24,Gerald Melzer,3-6 6-2 6-4,1.07,7.4%,0.053,0.436,0.732,0.45299999999999996,Kyle Edmund,0.513,0.455,0.0,0.4,0.586,0.38,2.03,27,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2015-05-24,Tommy Robredo,7-5 3-6 6-2 4-6 6-4,0.97,1.8%,0.024,0.491,0.617,0.583,Borna Coric,0.503,0.38799999999999996,0.05,0.295,0.508,0.53,3.78,49,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2015-05-24,Filip Krajinovic,3-6 6-2 7-6(3) 6-1,1.37,12.1%,0.061,0.495,0.816,0.48,David Goffin,0.556,0.484,0.048,0.449,0.5429999999999999,0.57,2.33,37,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015-05-24,Germain Gigounon,6-3 6-4 6-0,1.68,7.8%,0.026000000000000002,0.597,0.696,0.613,Richard Gasquet,0.618,0.5670000000000001,0.015,0.467,0.649,1.0,1.73,25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015-05-24,Maximo Gonzalez,6-3 6-3 6-1,1.75,2.6%,0.013000000000000001,0.795,0.742,0.688,Dusan Lajovic,0.593,0.47200000000000003,0.0,0.46399999999999997,0.485,0.38,1.8,25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015-05-24,Novak Djokovic,6-4 6-4 6-4,0.61,9.9%,0.037000000000000005,0.691,0.732,0.56,Thanasi Kokkinakis,0.446,0.19699999999999998,0.053,0.155,0.33299999999999996,0.0,1.82,30,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2015-05-24,Bernard Tomic,3-6 3-6 6-3 6-4 8-6,1.21,13.5%,0.057,0.589,0.795,0.517,Thanasi Kokkinakis,0.519,0.386,0.035,0.33,0.47700000000000004,0.23,3.37,51,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2015-05-24,David Guez,7-5 2-6 6-3,0.95,1.1%,0.011000000000000001,0.73,0.5379999999999999,0.45799999999999996,Taro Daniel,0.485,0.457,0.019,0.409,0.5379999999999999,0.37,2.43,29,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2015-05-24,Marton Fucsovics,6-3 6-1,1.48,0.0%,0.051,0.78,0.63,0.462,Taro Daniel,0.597,0.6,0.033,0.61,0.579,0.43,1.25,16,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2015-05-24,Stan Wawrinka,6-3 6-4 5-7 6-3,0.85,2.3%,0.008,0.579,0.584,0.446,Dusan Lajovic,0.466,0.405,0.084,0.298,0.486,0.45,2.6,40,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2015-05-24,Jan Mertl,6-4 6-3,1.29,1.8%,0.0,0.607,0.735,0.5,Yoshihito Nishioka,0.5379999999999999,0.45899999999999996,0.054000000000000006,0.455,0.467,0.57,1.45,19,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2015-05-24,Dustin Brown,6-3 5-7 7-5,1.09,1.0%,0.01,0.72,0.653,0.5710000000000001,Taro Daniel,0.515,0.40399999999999997,0.038,0.33299999999999996,0.563,0.71,1.97,33,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2015-05-24,Kenny De Schepper,6-3 6-3,1.26,6.0%,0.015,0.597,0.65,0.667,Marton Fucsovics,0.551,0.433,0.017,0.419,0.47100000000000003,0.43,1.38,18,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2015-05-24,Nikoloz Basilashvili,3-6 6-4 7-6(4) 6-2,1.25,12.3%,0.033,0.615,0.76,0.447,Thanasi Kokkinakis,0.5379999999999999,0.45,0.043,0.40399999999999997,0.529,0.43,2.92,40,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015-05-24,Tim Puetz,6-3 7-6(5),0.76,0.0%,0.043,0.7140000000000001,0.68,0.4,Jason Kubler,0.456,0.303,0.03,0.25,0.36700000000000005,1.0,1.57,22,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2015-05-24,Victor Estrella,6-3 6-1 6-0,2.17,3.2%,0.016,0.581,0.75,0.731,Pablo Carreno Busta,0.642,0.56,0.0,0.54,0.6,0.47,1.38,22,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015-05-24,Jack Sock,6-7(2) 7-6(4) 6-1 7-6(4),1.01,4.4%,0.015,0.6,0.7040000000000001,0.48100000000000004,Pablo Carreno Busta,0.486,0.39,0.033,0.289,0.489,0.2,3.45,46,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2015-05-24,Taro Daniel,6-3 6-1,0.68,3.3%,0.033,0.6829999999999999,0.39,0.42100000000000004,Marton Fucsovics,0.40299999999999997,0.40700000000000003,0.0,0.37,0.5379999999999999,0.22,1.25,16,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2015-05-24,David Ferrer,6-2 6-2 6-4,0.65,7.0%,0.035,0.593,0.627,0.457,Marin Cilic,0.429,0.28600000000000003,0.026000000000000002,0.22399999999999998,0.39299999999999996,0.0,1.83,26,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2015-05-24,Alexander Kudryavtsev,3-6 6-3 6-2,0.92,5.5%,0.068,0.562,0.561,0.6559999999999999,Gregoire Barrere,0.48,0.36700000000000005,0.10099999999999999,0.262,0.486,0.33,1.45,26,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2015-05-24,Norbert Gombos,2-6 6-2 8-6,1.09,1.1%,0.022000000000000002,0.633,0.649,0.636,Yoshihito Nishioka,0.505,0.387,0.085,0.27899999999999997,0.579,0.43,2.1,30,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2015-05-24,Sam Querrey,7-6(8) 6-3 0-6 6-3,0.89,4.8%,0.016,0.629,0.628,0.652,Borna Coric,0.491,0.324,0.14800000000000002,0.24600000000000002,0.442,0.6,2.67,37,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015-05-24,Santiago Giraldo,6-3 4-6 7-5 6-2,1.14,4.1%,0.040999999999999995,0.541,0.758,0.5539999999999999,David Goffin,0.53,0.382,0.018000000000000002,0.28300000000000003,0.5,0.4,2.58,39,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2015-05-24,Kevin Anderson,4-6 7-6(4) 7-5 6-4,1.13,2.1%,0.021,0.563,0.765,0.5870000000000001,Richard Gasquet,0.519,0.35200000000000004,0.152,0.26899999999999996,0.561,0.17,3.55,45,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2015-05-24,Edouard Roger Vasselin,6-2 6-7(5) 6-1 7-5,1.26,13.2%,0.051,0.603,0.7559999999999999,0.48100000000000004,Gael Monfils,0.55,0.444,0.024,0.386,0.561,0.67,2.63,40,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015-05-24,Fernando Verdasco,6-3 6-4 6-2,0.59,4.2%,0.0,0.764,0.5820000000000001,0.588,Taro Daniel,0.418,0.24600000000000002,0.07200000000000001,0.195,0.321,1.0,1.58,27,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015-05-24,Diego Schwartzman,4-6 6-4 4-6 6-2 6-3,1.34,15.8%,0.068,0.677,0.789,0.512,Gael Monfils,0.545,0.40399999999999997,0.027000000000000003,0.32299999999999995,0.547,0.35,2.82,47,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2015-05-24,Tomas Berdych,6-0 7-5 6-3,0.5,0.0%,0.012,0.634,0.5770000000000001,0.5,Yoshihito Nishioka,0.395,0.22699999999999998,0.04,0.17600000000000002,0.33299999999999996,0.0,1.78,27,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015-05-24,Novak Djokovic,6-1 6-2 6-3,0.60,4.3%,0.011000000000000001,0.585,0.636,0.256,Richard Gasquet,0.402,0.313,0.05,0.311,0.316,0.11,2.0,24,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2015-05-24,Pablo Cuevas,4-6 7-6(1) 3-6 6-4 6-3,1.04,6.6%,0.046,0.6579999999999999,0.68,0.48100000000000004,Gael Monfils,0.502,0.402,0.03,0.385,0.433,0.29,3.38,51,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2015-05-24,Roger Federer,6-3 4-6 6-4 6-1,0.68,4.9%,0.033,0.623,0.618,0.457,Gael Monfils,0.441,0.3,0.02,0.262,0.359,0.5,2.17,36,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2015-05-24,Jack Sock,7-6(7) 6-2 6-3,0.84,4.8%,0.048,0.643,0.685,0.633,Grigor Dimitrov,0.452,0.27899999999999997,0.028999999999999998,0.19,0.391,0.0,1.92,30,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015-05-24,Michael Berrer,6-2 6-2,0.36,1.6%,0.111,0.73,0.5,0.41200000000000003,Corentin Moutet,0.358,0.18600000000000003,0.0,0.19399999999999998,0.14300000000000002,0.0,1.1,16,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2015-05-24,Horacio Zeballos,7-6(4) 6-0,1.3,7.5%,0.03,0.612,0.7559999999999999,0.5770000000000001,Alexander Zverev,0.569,0.408,0.061,0.4,0.429,1.0,1.22,19,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2015-05-24,Jack Sock,6-2 6-1 6-4,0.56,3.9%,0.026000000000000002,0.532,0.585,0.5,Borna Coric,0.405,0.254,0.085,0.11800000000000001,0.37799999999999995,0.0,1.77,25,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2015-05-24,Rafael Nadal,6-3 6-3 6-4,0.50,5.7%,0.046,0.6779999999999999,0.61,0.35700000000000004,Quentin Halys,0.396,0.23600000000000002,0.0,0.18,0.364,0.5,1.83,28,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015-05-24,Pablo Andujar,6-2 6-4 7-6(3),0.77,6.1%,0.018000000000000002,0.588,0.5820000000000001,0.447,Albert Ramos,0.449,0.363,0.02,0.313,0.457,0.3,2.63,31,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015-05-24,Carlos Berlocq,3-6 6-3 6-1 4-6 6-1,1.20,1.7%,0.017,0.647,0.792,0.452,Richard Gasquet,0.526,0.39399999999999996,0.03,0.315,0.49200000000000005,0.43,3.37,42,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2015-05-24,Guilherme Clezar,6-2 6-1,1.37,7.4%,0.0,0.588,0.6,0.607,Yoshihito Nishioka,0.574,0.544,0.015,0.579,0.5,0.36,1.4,15,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2015-05-24,Jeremy Chardy,6-3 6-4 6-2,0.73,3.8%,0.0,0.637,0.608,0.44799999999999995,David Goffin,0.436,0.32899999999999996,0.059000000000000004,0.305,0.385,0.5,1.75,27,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2015-05-24,Daniel Munoz De La Nava,6-2 7-6(2),0.7,3.2%,0.065,0.565,0.6,0.222,Cristian Garin,0.41600000000000004,0.397,0.0,0.38299999999999995,0.43799999999999994,0.57,1.32,21,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2015-05-24,Andrea Arnaboldi,7-6(3) 6-1 6-1,1.83,13.0%,0.0,0.5579999999999999,0.8140000000000001,0.6759999999999999,Marin Cilic,0.596,0.452,0.036000000000000004,0.37,0.6,1.0,1.65,27,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2015-05-24,Leonardo Mayer,6-3 6-2 6-4,1.44,11.4%,0.0,0.659,0.759,0.5670000000000001,Marin Cilic,0.569,0.442,0.057999999999999996,0.34,0.583,0.56,2.08,27,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2015-05-24,Jurgen Melzer,7-6(5) 6-3 7-6(4),0.78,2.4%,0.048,0.6509999999999999,0.598,0.47700000000000004,Adrian Mannarino,0.45799999999999996,0.345,0.018000000000000002,0.27,0.447,0.4,2.6,35,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015-05-24,Mikhail Youzhny,6-2 6-1 RET,1.84,0.0%,0.0,0.6509999999999999,0.821,0.4,Damir Dzumhur,0.634,0.6,0.0,0.486,0.867,0.43,1.03,15,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015-05-24,Marcos Baghdatis,6-4 6-3 4-6 6-2,1.32,1.9%,0.027999999999999997,0.639,0.6809999999999999,0.615,Damir Dzumhur,0.5479999999999999,0.451,0.008,0.364,0.522,0.37,2.4,37,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2015-05-24,Benoit Paire,6-1 6-3 7-5,0.63,1.0%,0.049,0.716,0.534,0.483,Fabio Fognini,0.424,0.305,0.049,0.273,0.342,0.33,1.67,28,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2015-05-24,Jo Wilfried Tsonga,6-1 6-4 4-6 3-6 6-3,0.72,3.1%,0.038,0.6629999999999999,0.67,0.426,Kei Nishikori,0.46399999999999997,0.297,0.085,0.16699999999999998,0.5,0.57,3.75,45,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2015-05-24,Teymuraz Gabashvili,6-3 6-4 6-2,1.51,5.8%,0.057999999999999996,0.6629999999999999,0.825,0.44799999999999995,Kei Nishikori,0.5670000000000001,0.455,0.02,0.4,0.537,0.31,1.92,27,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2015-05-24,Thomaz Bellucci,7-5 6-4 6-4,1.35,3.2%,0.032,0.574,0.815,0.525,Kei Nishikori,0.5479999999999999,0.41700000000000004,0.057999999999999996,0.364,0.514,0.42,2.37,32,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2015-05-24,Paul Henri Mathieu,6-3 7-5 6-1,1.6,8.9%,0.038,0.494,0.795,0.575,Kei Nishikori,0.584,0.505,0.02,0.4,0.612,0.47,2.17,28,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015-05-24,Tatsuma Ito,6-3 6-2 6-2,1.59,11.3%,0.038,0.637,0.725,0.655,Fabio Fognini,0.597,0.478,0.043,0.409,0.6,0.6,1.55,25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015-05-24,Christian Lindell,7-6(5) 4-6 7-5,0.9,0.0%,0.061,0.679,0.607,0.47600000000000003,Aslan Karatsev,0.493,0.391,0.033,0.304,0.528,1.0,2.45,35,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2015-05-24,Dudi Sela,7-6(5) 6-3 7-6(4),0.86,2.7%,0.009000000000000001,0.616,0.638,0.488,Mikhail Kukushkin,0.466,0.361,0.008,0.282,0.5,0.38,2.53,35,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015-05-24,Kimmer Coppejans,3-6 6-2 6-2,0.87,1.4%,0.096,0.685,0.46,0.304,Constant Lestienne,0.465,0.512,0.0,0.436,0.667,0.46,1.67,25,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2015-05-24,Florian Mayer,6-3 6-1 6-3,1.97,5.4%,0.0,0.6890000000000001,0.804,0.609,Roberto Bautista Agut,0.618,0.506,0.036000000000000004,0.47200000000000003,0.5670000000000001,0.46,1.55,25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015-05-24,Radu Albot,6-7(5) 7-6(2) 6-2,0.88,3.7%,0.055,0.5870000000000001,0.563,0.467,Liam Broady,0.46799999999999997,0.42100000000000004,0.008,0.369,0.524,0.32,3.07,34,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2015-05-24,Roger Federer,6-4 6-3 6-2,0.72,3.7%,0.025,0.7040000000000001,0.561,0.5,Damir Dzumhur,0.436,0.32899999999999996,0.049,0.321,0.345,0.2,1.47,27,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2015-05-24,Marco Cecchinato,7-5 6-2,0.62,0.0%,0.032,0.5710000000000001,0.6940000000000001,0.33299999999999996,Jordan Thompson,0.413,0.28600000000000003,0.016,0.225,0.391,0.5,1.38,20,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2015-05-24,Robin Haase,6-2 6-4 6-2,2.12,20.0%,0.013999999999999999,0.643,0.889,0.6,Marin Cilic,0.603,0.45299999999999996,0.035,0.39,0.593,0.83,1.62,26,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
